image_path,caption
data/raw/instagram_data/img/insta17289.jpg,S/O to all the moms whose adult daughters ask them to take a pic in a hotel hallway bc they’re feeling their outfit - you’re the real mvps 🏅
data/raw/instagram_data/img/insta7126.jpg,Awkward photos >
data/raw/instagram_data/img/insta11590.jpg,having my cake and eating it too
data/raw/instagram_data/img/insta10063.jpg,BTS 📷 Juergen Teller
data/raw/instagram_data/img/insta6084.jpg,💙💙
data/raw/instagram_data/img/insta14962.jpg,My little brothers in Norway
data/raw/instagram_data/img/insta18905.jpg,my zone
data/raw/instagram_data/img/insta18729.jpg,the campaign! thank you. YOU'RE AMAZING
data/raw/instagram_data/img/insta18891.jpg,💂
data/raw/instagram_data/img/insta11762.jpg,OMG the COVER of Carine Roitfeld's Shot by Thank you
data/raw/instagram_data/img/insta7073.jpg,🍉
data/raw/instagram_data/img/insta3113.jpg,normal girls in a normal world
data/raw/instagram_data/img/insta19059.jpg,"good morning and HAPPY BIRTHDAY to my amazing amazing manager number two!!! this woman has done so much for me! thank you Liz for everything and being like my, hmmm, lemme seeeee...FIFTH mommy! you're the best and truly deserve a fantastic day! :) xoxo"
data/raw/instagram_data/img/insta19696.jpg,me and my 🐒 friend
data/raw/instagram_data/img/insta17067.jpg,Bieber Lil b voice
data/raw/instagram_data/img/insta16047.jpg,♛ he did it again
data/raw/instagram_data/img/insta9058.jpg,Baby Chicago
data/raw/instagram_data/img/insta7882.jpg,:)
data/raw/instagram_data/img/insta4093.jpg,My new Trend MATTErs Velvet collection is Full deets
data/raw/instagram_data/img/insta11202.jpg,Dinner last night with LOVE this girl!!!!
data/raw/instagram_data/img/insta11492.jpg,Trying to get back to the long hair days
data/raw/instagram_data/img/insta1633.jpg,"A hunter in the wild... 😏🐠 No really though haha today I scoured the deep blue sea with spear fishing for my dinner --- the Lion Fish. It's an invasive species that EAT the good fish that keep the reef healthy. ASSHOLES! Don't worry, I handled it. I gotta say, it's a dope experience working with to save the Ocean & watch my food go from boat to plate. Super fresh and super delicious! Also I feel like a full savage swimming with this giant trident 😂"
data/raw/instagram_data/img/insta3273.jpg,too busy making magic with 💫
data/raw/instagram_data/img/insta17617.jpg,🤖
data/raw/instagram_data/img/insta16961.jpg,Pray for avalanna
data/raw/instagram_data/img/insta19291.jpg,lunch time with 🍴
data/raw/instagram_data/img/insta8408.jpg,"Finally I can share with you guys this project that I have been developing for the last year. I’ve been passionate about this for 15 years. Kimono is my take on shapewear and solutions for women that actually work. I would always cut up my shapewear to make my own styles, and there have also been so many times I couldn’t find a shapeware color that blended with my skin tone so we needed a solution for all of this. The third pic is the solution short. I developed this style for all of those times I wanted to wear a dress or skirt with a slit and still needed the support. Introducing Kimono Solutionwear™ for every body. Coming Soon in sizes XXS - 4XL in 9 shades. I can’t wait for you to feel this Photos by Vanessa Beecroft"
data/raw/instagram_data/img/insta18699.jpg,on top of the world
data/raw/instagram_data/img/insta10737.jpg,Love this pic from Kanye's performance in Phoenix over the weekend at the Direct Tv party!
data/raw/instagram_data/img/insta6038.jpg,❤❤
data/raw/instagram_data/img/insta1941.jpg,"This shirt says ""I'm reckless, but I also like Spongebob"" ... s/o to for the gear!"
data/raw/instagram_data/img/insta9478.jpg,Details
data/raw/instagram_data/img/insta16004.jpg,Super relaxed watching the longest yard
data/raw/instagram_data/img/insta16278.jpg,New. Sunday at midnight.
data/raw/instagram_data/img/insta9.jpg,I hope you guys are liking the album! I just want to thank you guys for supporting me and this body of work. It means the world to me.. you have no idea. Sorry if it’s been a lot. Anyhow here’s some pics from my Rare music video. 🤎
data/raw/instagram_data/img/insta16563.jpg,So glad I get to see the world.
data/raw/instagram_data/img/insta11578.jpg,a few Jay Leno appearances
data/raw/instagram_data/img/insta3829.jpg,😏
data/raw/instagram_data/img/insta15912.jpg,"""I just wanna go fast"" - Ricky Bobby. Monaco ♛"
data/raw/instagram_data/img/insta17696.jpg,getting into the groove of using my products ✨
data/raw/instagram_data/img/insta7719.jpg,❤
data/raw/instagram_data/img/insta4845.jpg,show was DOPE. Time for a much needed girls night
data/raw/instagram_data/img/insta12158.jpg,Kimbo & Kimbo
data/raw/instagram_data/img/insta19443.jpg,'s truck > 😍
data/raw/instagram_data/img/insta4508.jpg,the spot
data/raw/instagram_data/img/insta4932.jpg,👸🏻
data/raw/instagram_data/img/insta16528.jpg,Uuuu
data/raw/instagram_data/img/insta4740.jpg,❤️
data/raw/instagram_data/img/insta19908.jpg,my disguise for the night 😉
data/raw/instagram_data/img/insta10156.jpg,Bored selfie on the boat because I can't jet pack or jet ski ✨
data/raw/instagram_data/img/insta8493.jpg,My baby True. Happy 1st Birthday!!! You are so special. I couldn’t have dreamed of a better best friend for you than your cousin Chi ✨ Seeing how close you are is exactly how mom & I are and so we know how much fun you guys are going to have! I will always be here for you my sweet baby True- Auntie Kiki
data/raw/instagram_data/img/insta10902.jpg,Habibti
data/raw/instagram_data/img/insta13434.jpg,This is horrible. I hate this with a passion.. stop the hatred please! I don’t understand how people can be so ignorant and hateful Please repost!
data/raw/instagram_data/img/insta6199.jpg,I make her laugh 💕
data/raw/instagram_data/img/insta16299.jpg,Make the music you want to make Jai Waetford god has really blessed you. I'm a fan and I haven't been impressed like this in a very long time
data/raw/instagram_data/img/insta13117.jpg,Family my lil cuz
data/raw/instagram_data/img/insta20247.jpg,Ello
data/raw/instagram_data/img/insta15204.jpg,What Do You Mean? see you Sunday
data/raw/instagram_data/img/insta17120.jpg,All black everything
data/raw/instagram_data/img/insta20059.jpg,and the keychain just keeps growing lol
data/raw/instagram_data/img/insta17.jpg,"You may not be the one, but you look like fun."
data/raw/instagram_data/img/insta11528.jpg,LOL
data/raw/instagram_data/img/insta9740.jpg,Met Monday....
data/raw/instagram_data/img/insta8379.jpg,"Kevin Keith was convicted of a triple homicide back in 1994 in Ohio and was sentenced to death. I heard about Kevin Keith’s case last year & the more I learn about it, the more I believe the world needs to hear what happened to him! He was on death row & came within days of execution before the governor of Ohio commuted his sentence to life w/o parole. I had the pleasure of meeting Kevin Keith through a video visit & was so impressed w/ the amazing programs he created in prison to help others inside better themselves! So much evidence has been uncovered proving Kevin’s innocence. I hope justice is served soon & he is released. www.justiceforkevinkeith.org"
data/raw/instagram_data/img/insta17891.jpg,new in Vogue
data/raw/instagram_data/img/insta3434.jpg,15 mins!!!!!!! KylieJennerShop.com ❤️❤️❤️❤️
data/raw/instagram_data/img/insta17582.jpg,3 days until
data/raw/instagram_data/img/insta19896.jpg,new cuddle buddy! ☺
data/raw/instagram_data/img/insta17309.jpg,"Thank you to the fans who voted, our excellent cast, , and everyone who worked so hard on the You Need to Calm Down video. Video of the Year 🤯 I MEAN JUST WOW GUYS YOU DID THAT HUH 🙏🙏🎉 📷: //"
data/raw/instagram_data/img/insta18439.jpg,found this last night. thought of you.
data/raw/instagram_data/img/insta12241.jpg,Trying to get up & start my day! Loving London 🇬🇧
data/raw/instagram_data/img/insta2345.jpg,happy trails ✨🦋
data/raw/instagram_data/img/insta19071.jpg,🙈🙊
data/raw/instagram_data/img/insta4110.jpg,nails nails 😍
data/raw/instagram_data/img/insta8273.jpg,Casual trip to 7/11 wearing black sculpting short & sculpting brief on top for Photographer: Stylist: Nails: Make Up: Hair:
data/raw/instagram_data/img/insta8917.jpg,Last year’s Met Glam...Can’t wait for this year!
data/raw/instagram_data/img/insta1428.jpg,"this Saturday, 5pm PST. Get your tickets & be there. Or, stream LIVE for free on and help raise money for the ... whatever it is, I want y’all to be involved 🕺 Hundreds of your most favorite/hated youtubers, athletes, models, racing for charity. All in one place... it’s time to become the fastest Entertainer on the planet. 🚨 TICKET LINK IN BIO 🚨 (PS - for exclusive Behind-The-Scenes content, including the official Live Stream, download & watch on the official Presenter of"
data/raw/instagram_data/img/insta16677.jpg,I sleep with lynx mountain lions
data/raw/instagram_data/img/insta17871.jpg,xmas eve party last year 🎄
data/raw/instagram_data/img/insta20332.jpg,🙆💁
data/raw/instagram_data/img/insta18129.jpg,yesssss
data/raw/instagram_data/img/insta20074.jpg,what did you do to me? I have a frooo lol
data/raw/instagram_data/img/insta11351.jpg,It's about to get real Hype!!!!
data/raw/instagram_data/img/insta5911.jpg,Ahh snap
data/raw/instagram_data/img/insta5790.jpg,round 2
data/raw/instagram_data/img/insta4720.jpg,"This is so inspiring and you are so amazing. ""If this never gets seen by then that is okay because I know some what, it will inspire and help someone that reads it. It is estimated that in Australia alone 45% of the popular with experience a mental health continue through their life. Twice as many young people die from suicide then road accidents. For years and years I suffered with clinical depression. Dropping out of school in year 9 and being in and out of hospital for over 10 months. The demons were real and at the time I really did not want to be alive. I never thought it was possible to be happy again, or leave the small country town I was at. I was failing at school and for years my anxiety and depression ruled my life, how I felt. Who I spoke to, my eating habits, the way I saw my self, how I saw others. It consumed me in every possible way. You have got to find what you love in life and I cannot stress that enough. Since leaving dungog and moving to live on the lake with Lawrence for the last 2 years I have been off medication and absolutely loving and thriving of life! Every day is a blessing. Since starting 8 months ago, I am a changed person. I smile, I love life. I want YOU to know you are more then what your depression tells you, you are worth more then a blade to your skin, you are beautiful and you deserve to be in this world, other wise you would not of been born. Find your passion and your mission and infuse them both into your daily work, let your determination drip from you. I hope can notice this, and share this as I know more then half her followers would of or would be suffering from depression. And together we might just save a few life's!"
data/raw/instagram_data/img/insta16404.jpg,Break finally
data/raw/instagram_data/img/insta2488.jpg,New COVER🖤⭐️
data/raw/instagram_data/img/insta15981.jpg,Easy$$ my brother
data/raw/instagram_data/img/insta6926.jpg,This is my friend... He does my hair too sometimes ;)
data/raw/instagram_data/img/insta4604.jpg,thankful for my blended family
data/raw/instagram_data/img/insta7309.jpg,Only real sisters match :) 💗
data/raw/instagram_data/img/insta8018.jpg,My Bestfwends 🐱
data/raw/instagram_data/img/insta14303.jpg,This guy is one of the smartest kindest loving people that I know. And I'm happy to not only call him a friend but a brother
data/raw/instagram_data/img/insta4732.jpg,She's my fav. (Shhh)
data/raw/instagram_data/img/insta696.jpg,Morning
data/raw/instagram_data/img/insta190.jpg,My Petra 💕
data/raw/instagram_data/img/insta12281.jpg,Sneak peak
data/raw/instagram_data/img/insta1893.jpg,So we posed for pictures in a psychology experiment today
data/raw/instagram_data/img/insta9436.jpg,LOL
data/raw/instagram_data/img/insta10265.jpg,😏
data/raw/instagram_data/img/insta4155.jpg,Versace Versace
data/raw/instagram_data/img/insta20239.jpg,PARADISE
data/raw/instagram_data/img/insta2574.jpg,MY GIRLS💚🍀
data/raw/instagram_data/img/insta7718.jpg,"""I just want to curl up in a warm ball"" ☔ && Lara!"
data/raw/instagram_data/img/insta11838.jpg,Balmain 💙
data/raw/instagram_data/img/insta6210.jpg,ES & urth dates
data/raw/instagram_data/img/insta6876.jpg,Outfit todayyyy
data/raw/instagram_data/img/insta1993.jpg,Go check out DEM_PAUL_BROS!
data/raw/instagram_data/img/insta20279.jpg,Vice dates! 💚
data/raw/instagram_data/img/insta8354.jpg,🇯🇵
data/raw/instagram_data/img/insta3630.jpg,Yeezy
data/raw/instagram_data/img/insta1079.jpg,Watch out for some exciting news coming on February 4th…
data/raw/instagram_data/img/insta2109.jpg,couldn’t really sit in this but it was worth it 😊
data/raw/instagram_data/img/insta16785.jpg,Life may seem blurry for the moment. Just be you
data/raw/instagram_data/img/insta15461.jpg,If I had the swag this kid has when I was his age. Kids these days got the sauce!
data/raw/instagram_data/img/insta1875.jpg,"Come see us this Saturday at 1PM in the food court at Southpark Mall in Strongsville, OH"
data/raw/instagram_data/img/insta17775.jpg,luka said hot mess
data/raw/instagram_data/img/insta6095.jpg,"Oh no, what is stas doing to my hair 🙊"
data/raw/instagram_data/img/insta4588.jpg,TRUE BROWN K
data/raw/instagram_data/img/insta867.jpg,The future
data/raw/instagram_data/img/insta14347.jpg,"I am so lucky to share these moments with you, I am so glad God is able to move even when people are blind to it.. I am the one on that stage but I am nothing without a light shining through. I'm such an average, ordinary person that doesn't deserve the praise. I believe it belongs to my God! Thank you God for showing up when we need you the most!"
data/raw/instagram_data/img/insta3860.jpg,are you guys ready for MAJESTY? 6/16
